MSISDN;Client_Age;Client_Crea;Client_Type;Client_Offer;Geoloc_commune;Geoloc_ville;Geoloc_region;Geoloc_type;Communaute_Role;Communaute_Taille;Profile_1;Profile_2;Profile_3;Voix_Nbj_Activite;Voix_National;Voix_National_Nb;Voix_NbContact_National;Voix_International;Voix_International_Nb;Voix_NbContact_International;Voix_Roaming;Voix_Roaming_Nb;Voix_NbContact_Roaming;SMS_Nbj_Activite;SMS_NB;SMS__Contacts;Data_Nbj_Activite;Data_Volume;Data_2G;Data_3G;Data_4G;Data_Roaming;Reseaux_Sociaux;Web;News;Omoney_Billpay_mnt;Omoney_Billpay_Nbr;Omoney_Cashin_mnt;Omoney_Cashin_Nbr;Omoney_Cashout_mnt;Omoney_Cashout_Nbr;Omoney_merchpay_mnt;Omoney_merchpay_Nbr;Omoney_P2P_mnt;Omoney_P2P_Nbr;Omoney_RC_mnt;Omoney_RC_Nbr;Equipement_Marque;Equipement_Modele;Equipement_Term_Type;Equipement_4G;Equipement_OS;OOP_Telecom;OOP_Glon;OOP_Assurances;OOP_Automobile;OOP_Bank;OOP_Retail;OOP_Hotels;Longitude;Latitude;Long_Ville;Lat_Ville;Long_Region;Lat_Region
425999940;72;27/01/2016;Prepaid_B2C;Postpaid_B2B_offer;Commune_2;Nkambe;NORD OUEST;Geoloc_Home;LB;99;Foreigners;Cigales;Spending_Messaging;31;467;127;73;149;202;20;453;1;47;18;610;21;26;19;9;9;1;1;6;6;6;47909;3;66098;5;56940;6;62214;9;97120;5;72007;2;Nokia;Lumia 900;Smartphone;NON;Android;22959;92286;37506;62295;23897;28060;14456; 10.7090 ; 6.5734 ; 10.7047 ; 6.5807 ;10.23741;6.08712
124999983;53;03/07/2009;Postpaid_B2B;Prepaid_B2C_Offer;Commune_3;Bafia;CENTRE;Geoloc_Weekend;Neutral;55;Jeunes;Cigales;Spending_Data;29;900;909;66;363;532;20;245;86;27;27;617;2;19;9;5;1;3;10;6;4;3;83912;2;76396;9;70336;2;49783;2;10446;9;12379;6;Nokia;Nokia 8;Feature Phone;NON;IOS;16394;50744;33762;17801;53747;43010;6341; 11.2419 ; 4.7477 ; 11.2277 ; 4.7502 ;11.51645;3.89897
138999981;18;31/05/2016;Postpaid_B2C;Postpaid_B2B_offer;Commune_2;Sabga;NORD OUEST;Geoloc_Weekend;L;95;Students;Fourmis;Spending_Messaging;14;796;510;27;736;126;96;198;25;45;21;992;53;28;19;6;3;10;4;1;3;4;14711;4;93518;9;96222;3;50494;1;99695;9;18708;2;Samsung;S8 Plus;Feature Phone;NON;Autre;19593;71184;93144;7961;59213;72318;42566; 10.3138 ; 6.0066 ; 10.3138 ; 6.0066 ;10.23741;6.08712
432999939;32;16/06/2014;Postpaid_B2C;Postpaid_B2C_offer;Commune_3;Kwaja;NORD OUEST;Geoloc_Weekend;L;49;Students;Cigales;Spending_Voix;20;354;496;19;801;884;75;259;52;63;17;695;79;25;8;3;4;1;9;3;10;8;71982;10;23173;4;41846;1;39115;10;44112;8;11164;4;Apple;Iphone SE;Smartphone;NON;Android;4069;91518;64235;33831;38733;66916;4130; 6.64812 ; 11.042 ; 6.64812 ; 11.042 ;10.23741;6.08712
40999995;73;08/03/2017;Postpaid_B2B;Prepaid_B2C_Offer;Commune_2;Kar-Hay;EXTREME NORD;Geoloc_Weekend;F;61;Jeunes;Cigales;Spending_Voix;31;128;724;88;297;999;10;130;81;9;28;724;32;18;14;2;4;8;9;6;1;5;11453;2;61888;3;76869;6;35368;10;15526;8;26538;9;Nokia;Lumia 700;Feature Phone;OUI;IOS;92549;86793;26365;57217;40924;38505;24462; 14.9686 ; 10.105 ; 14.9686 ; 10.105 ;14.46861;10.7487
656999907;51;12/02/2014;Prepaid_B2C;Postpaid_B2B_offer;Commune_1;Olamze;SUD;Geoloc_Weekend;L;59;Jeunes;Fourmis;Spending_Voix;13;489;224;18;457;618;98;379;15;81;13;154;78;28;22;10;7;5;8;9;1;5;87959;7;85872;9;75873;3;18719;2;22040;6;67864;2;Samsung;S8;Feature Phone;NON;Autre;63506;92145;54971;12030;59678;15853;48442; 11.0953 ; 2.2120 ; 11.0953 ; 2.2120 ;10.96861;2.86567
432999939;65;02/02/2016;Postpaid_B2C;Prepaid_B2C_Offer;Commune_3;Botko;LITTORAL;Geoloc_Home;F;54;Jeunes;Fourmis;Spending_Messaging;22;809;376;59;869;653;37;863;34;2;24;491;33;21;8;3;1;4;3;4;2;8;71180;10;1813;2;29386;5;1357;6;83034;8;21395;2;OPPO;Find 9;Smartphone;OUI;Windows;71190;10439;49875;28577;68494;58685;75301; 10.5460 ; 4.1101 ; 10.5460 ; 4.1101 ;9.753459;4.07293
397999944;23;06/01/2018;Prepaid_B2C;Postpaid_B2C_offer;Commune_2;Deena;ADAMAOUA;Geoloc_Weekend;Neutral;77;Students;Cigales;Spending_Voix;25;251;795;59;780;139;65;495;89;47;31;174;22;20;8;3;2;3;6;1;8;8;34410;4;62187;7;85432;8;10594;4;85512;5;73626;1;OPPO;F10;Smartphone;OUI;Autre;65405;30028;60977;87810;18311;7963;57902; 13.5392 ; 7.7250 ; 13.5392 ; 7.7250 ;13.58763;7.16124
152999979;46;09/09/2014;Prepaid_B2C;Postpaid_B2C_offer;Commune_1;Menganme;CENTRE;Geoloc_Work;LB;2;Students;Cigales;Spending_Messaging;20;647;288;48;556;753;52;929;24;58;5;499;73;20;20;4;8;8;4;6;7;4;47786;2;4753;4;58920;5;26452;7;24220;6;62619;6;Samsung;S8 Plus;Feature Phone;NON;Autre;12276;52283;13815;34903;21836;5768;43472; 12.2136 ; 4.5961 ; 12.2136 ; 4.5961 ;11.51645;3.89897
390999945;54;02/12/2009;Postpaid_B2B;Postpaid_B2B_offer;Commune_2;Nkoum;EST;Geoloc_Work;FB;34;Students;Fourmis;Spending_Voix;9;50;894;32;851;431;76;556;3;23;1;558;37;23;16;2;4;10;5;2;1;8;4774;9;47929;10;43573;6;59070;8;42621;10;30677;1;Samsung;Note 9;Feature Phone;OUI;Autre;15135;7224;73570;59414;7133;53361;64875; 13.2925 ; 4.1651 ; 13.2925 ; 4.1651 ;13.81931;4.59548
54999993;56;31/03/2008;Prepaid_B2C;Postpaid_B2C_offer;Commune_1;Olounou;SUD;Geoloc_Weekend;Neutral;8;Foreigners;Fourmis;Spending_Messaging;20;206;149;80;810;722;40;394;28;49;26;758;57;22;12;7;3;2;2;2;6;2;79220;8;31232;4;1859;4;26724;10;90691;1;23511;10;Apple;Iphone 6;Smartphone;NON;Android;90279;25183;67943;13721;49484;43436;48178; 12.1258 ; 2.8111 ; 12.1258 ; 2.8111 ;10.96861;2.86567
698999901;18;23/06/2009;Postpaid_B2C;Postpaid_B2B_offer;Commune_3;Bandjoun;OUEST;Geoloc_Home;F;8;Jeunes;Fourmis;Spending_Messaging;25;951;968;41;202;884;44;132;49;75;26;476;56;22;13;8;3;2;5;8;10;9;31679;8;36440;6;92185;5;96673;6;66561;4;95170;9;Sony;Xperia ZII;Feature Phone;NON;Autre;26469;60875;22671;72736;61012;36297;61255; 10.4232 ; 5.3751 ; 10.4167 ; 5.3708 ;10.45686;6.98414
509999928;70;31/12/2017;Prepaid_B2C;Postpaid_B2C_offer;Commune_2;Bangolan;NORD OUEST;Geoloc_Work;L;97;Students;Fourmis;Spending_Messaging;12;348;574;62;593;468;10;871;77;96;13;997;30;22;17;6;7;4;4;6;7;5;57862;9;43298;9;48175;8;5179;8;82214;8;47855;10;Apple;Iphone 6;Smartphone;NON;Autre;50921;10771;98456;30061;59025;20689;71930; 10.6192 ; 5.9364 ; 10.6192 ; 5.9364 ;10.23741;6.08712
313999956;14;13/03/2017;Postpaid_B2C;Postpaid_B2B_offer;Commune_2;Missole;LITTORAL;Geoloc_Home;LB;42;Students;Fourmis;Spending_Data;10;602;892;12;318;707;16;208;2;78;2;779;67;29;19;10;5;4;2;2;2;5;28670;6;29000;5;5886;3;71259;1;36232;4;28271;2;Nokia;Lumia 900;Smartphone;NON;IOS;56556;64628;76438;48970;18699;68970;94172; 9.88107 ; 4.0044 ; 9.90392 ; 3.9880 ;9.753459;4.07293
89999988;54;10/10/2008;Postpaid_B2B;Postpaid_B2C_offer;Commune_3;Balengou;OUEST;Geoloc_Weekend;Neutral;48;Foreigners;Cigales;Spending_Voix;24;218;958;50;155;841;21;878;50;21;31;471;43;27;22;2;10;10;9;3;7;3;21518;10;29737;1;82940;4;46590;7;86991;9;88111;8;Samsung;Note 9;Feature Phone;OUI;IOS;91006;57447;63311;4324;66961;81664;10826; 10.4597 ; 5.1135 ; 10.4597 ; 5.1135 ;10.45686;6.98414
278999961;58;24/03/2012;Postpaid_B2C;Postpaid_B2B_offer;Commune_2;Mbingo;NORD OUEST;Geoloc_Work;Neutral;21;Foreigners;Cigales;Spending_Data;6;504;969;57;518;800;31;961;13;28;10;948;45;28;8;4;2;2;7;1;2;2;67995;4;50409;9;10455;5;80336;8;73738;1;71481;8;OPPO;F12;Feature Phone;NON;IOS;72771;16930;74470;49061;28467;65845;10372; 10.2805 ; 6.1754 ; 10.2805 ; 6.1754 ;10.23741;6.08712
334999953;40;29/09/2010;Prepaid_B2C;Postpaid_B2B_offer;Commune_2;Garoua-Boulai;EST;Geoloc_Home;L;38;Jeunes;Cigales;Spending_Messaging;28;488;308;39;992;163;73;247;60;37;28;731;45;30;14;7;2;5;7;7;9;6;32845;5;36018;7;81396;3;60090;7;68487;9;48755;8;Samsung;S8 Plus;Feature Phone;NON;Windows;58178;83257;77995;56061;50713;11559;99681; 14.5476 ; 5.8822 ; 14.5484 ; 5.8885 ;13.81931;4.59548
19999998;17;15/04/2013;Prepaid_B2C;Postpaid_B2C_offer;Commune_3;Nomayos;CENTRE;Geoloc_Work;Neutral;78;Foreigners;Fourmis;Spending_Voix;10;596;736;68;640;205;83;243;70;70;15;496;69;29;28;9;9;10;2;4;10;5;99909;1;81747;4;46797;10;918;9;27647;9;62203;5;Sony;Xperia 2;Feature Phone;OUI;Autre;315;25583;39568;91978;29705;4707;92970; 11.4488 ; 3.788 ; 11.4488 ; 3.788 ;11.51645;3.89897
187999974;17;27/12/2008;Postpaid_B2C;Postpaid_B2C_offer;Commune_2;Ilor;SUD OUEST;Geoloc_Weekend;FB;45;Jeunes;Fourmis;Spending_Messaging;13;13;444;36;67;416;55;209;31;64;11;285;68;30;17;8;5;4;10;6;4;5;18837;7;45016;1;82541;3;16083;6;70313;3;86804;4;Samsung;Note 9;Feature Phone;NON;Windows;9360;44544;56265;22397;4152;87528;44900; 8.90541 ; 4.8188 ; 8.90541 ; 4.8188 ;9.314680;4.38596
47999994;20;09/02/2012;Postpaid_B2B;Postpaid_B2C_offer;Commune_3;Deng-Deng;EST;Geoloc_Weekend;F;54;Foreigners;Fourmis;Spending_Voix;26;961;681;41;777;783;1;149;16;41;30;185;94;23;11;4;3;4;6;9;2;7;17945;6;45853;3;1385;10;95710;9;31672;7;8692;1;Apple;Iphone X;Feature Phone;OUI;Windows;40640;28056;2162;29232;63506;9931;63010; 13.5230 ; 5.1947 ; 13.5230 ; 5.1947 ;13.81931;4.59548
607999914;57;28/04/2018;Postpaid_B2B;Postpaid_B2B_offer;Commune_2;Gamdougoum;EXTREME NORD;Geoloc_Work;L;51;Students;Fourmis;Spending_Data;1;364;758;22;53;268;88;626;84;51;3;442;75;26;9;3;2;4;2;8;6;4;97921;9;45713;4;76322;2;59246;9;54993;9;35696;4;OPPO;F10;Feature Phone;OUI;Windows;22840;98109;75688;48627;36562;1206;53144; 13.7515 ; 10.296 ; 13.7515 ; 10.296 ;14.46861;10.7487
488999931;63;13/11/2012;Postpaid_B2B;Postpaid_B2C_offer;Commune_3;Meguia;SUD OUEST;Geoloc_Work;L;68;Foreigners;Fourmis;Spending_Voix;22;21;609;85;367;812;91;829;19;91;28;447;17;24;22;6;10;6;7;6;1;8;73070;2;51040;3;97909;6;15125;9;26540;1;67958;7;Nokia;Lumia 700;Smartphone;OUI;Android;10566;57148;54803;94708;64853;28824;4543; 9.94530 ; 5.4597 ; 9.94530 ; 5.4597 ;9.314680;4.38596
656999907;25;20/01/2006;Prepaid_B2C;Postpaid_B2C_offer;Commune_3;Guidiguis;EXTREME NORD;Geoloc_Home;L;71;Students;Cigales;Spending_Messaging;15;257;407;95;251;235;61;902;63;73;10;719;98;29;10;5;3;2;6;1;2;2;1473;10;76772;10;19423;2;43611;6;78291;7;60611;2;Nokia;Lumia 900;Feature Phone;NON;Windows;95685;65126;73871;35149;56403;94993;37676; 14.7036 ; 10.140 ; 14.7036 ; 10.140 ;14.46861;10.7487
502999929;19;21/10/2015;Postpaid_B2C;Postpaid_B2B_offer;Commune_3;Pitoa;NORD;Geoloc_Home;F;40;Foreigners;Cigales;Spending_Messaging;24;893;234;75;510;475;78;716;16;97;27;347;92;24;22;6;8;8;4;6;3;8;75376;1;4601;5;75532;2;67862;6;64644;2;63987;2;Sony;Ericson;Smartphone;OUI;Android;30199;6774;38943;79380;69723;60267;46620; 13.5066 ; 9.3821 ; 13.5111 ; 9.3923 ;13.54680;9.28246
383999946;15;02/12/2008;Prepaid_B2C;Postpaid_B2C_offer;Commune_2;Babadjou;OUEST;Geoloc_Weekend;Neutral;78;Foreigners;Cigales;Spending_Voix;5;610;809;73;346;956;17;876;8;51;3;688;63;26;10;4;3;3;3;10;10;2;4514;6;9831;10;53251;4;97737;4;94752;10;51294;9;Samsung;S8;Feature Phone;OUI;Windows;83803;88723;26469;1876;94379;52352;72947; 10.2073 ; 5.6771 ; 10.2073 ; 5.6771 ;10.45686;6.98414
635999910;71;28/05/2011;Prepaid_B2C;Prepaid_B2C_Offer;Commune_3;Otele;CENTRE;Geoloc_Home;Neutral;80;Students;Fourmis;Spending_Data;3;18;960;49;276;253;86;941;34;12;17;266;96;30;6;1;4;1;6;2;4;5;66697;10;17030;4;67441;8;93965;3;98320;1;94070;3;OPPO;F10;Smartphone;NON;Android;45608;40619;15280;3397;48708;61797;10282; 11.2388 ; 3.6143 ; 11.2388 ; 3.6143 ;11.51645;3.89897
537999924;70;14/05/2011;Prepaid_B2C;Postpaid_B2B_offer;Commune_1;Lara;EXTREME NORD;Geoloc_Home;LB;77;Students;Fourmis;Spending_Messaging;23;627;501;54;322;782;59;439;52;59;17;605;6;19;7;2;4;1;6;7;7;1;94097;8;25100;6;936;6;37266;7;40186;8;22927;6;OPPO;Find 9;Smartphone;NON;Autre;9791;45994;19370;22349;17575;20457;95848; 14.5120 ; 10.177 ; 14.5120 ; 10.177 ;14.46861;10.7487
656999907;46;28/11/2014;Postpaid_B2C;Prepaid_B2C_Offer;Commune_1;Nji;CENTRE;Geoloc_Weekend;L;95;Jeunes;Fourmis;Spending_Messaging;2;694;658;61;734;33;59;477;83;85;30;262;53;21;20;8;7;5;7;10;10;9;37874;1;32428;4;81286;4;1236;9;3213;8;32046;1;Samsung;A8;Smartphone;OUI;IOS;11845;44289;53475;38986;78629;92500;60937; 12.5678 ; 4.6560 ; 12.5678 ; 4.6560 ;11.51645;3.89897
474999933;28;23/07/2014;Prepaid_B2C;Postpaid_B2B_offer;Commune_3;Mbongouen;LITTORAL;Geoloc_Home;FB;39;Jeunes;Fourmis;Spending_Voix;15;372;23;9;544;706;67;348;1;94;19;136;65;20;18;7;3;8;5;7;2;10;38296;7;47064;9;78177;7;65871;4;2300;9;64985;10;Samsung;S8 Plus;Smartphone;OUI;Autre;49245;23170;7067;92057;58201;78605;6845; 10.1188 ; 3.5059 ; 10.1188 ; 3.5059 ;9.753459;4.07293
82999989;21;29/01/2006;Prepaid_B2C;Postpaid_B2B_offer;Commune_1;Messamena;EST;Geoloc_Work;Neutral;52;Foreigners;Fourmis;Spending_Voix;24;419;331;81;307;875;14;321;12;87;10;624;82;29;9;3;2;4;8;7;1;3;59326;8;87933;1;54903;6;19253;9;39865;10;6313;10;OPPO;F10;Feature Phone;NON;IOS;30881;58118;97679;39492;99347;16034;75929; 12.8286 ; 3.7356 ; 12.8286 ; 3.7356 ;13.81931;4.59548
698999901;25;16/02/2011;Postpaid_B2C;Prepaid_B2C_Offer;Commune_1;Mbonso;NORD OUEST;Geoloc_Work;L;78;Jeunes;Cigales;Spending_Voix;10;514;933;12;333;440;79;442;65;80;20;248;22;25;7;2;3;2;7;6;9;9;33406;5;17525;7;4663;2;38408;3;57350;9;21938;9;OPPO;F8;Feature Phone;NON;Autre;23110;57695;47232;59377;87354;35165;60945; 10.9464 ; 6.2614 ; 10.9464 ; 6.2614 ;10.23741;6.08712
89999988;75;25/05/2017;Prepaid_B2C;Postpaid_B2B_offer;Commune_2;Akak;CENTRE;Geoloc_Work;FB;53;Jeunes;Fourmis;Spending_Voix;25;230;175;19;47;304;99;452;79;50;10;654;46;27;25;5;10;10;3;9;8;9;9909;9;36119;2;11953;1;69118;6;9627;4;35538;7;Sony;Ericson;Smartphone;NON;Autre;21062;96704;45528;76882;97617;10073;40774; 11.5551 ; 3.9993 ; 11.5551 ; 3.9993 ;11.51645;3.89897
327999954;52;18/03/2009;Prepaid_B2C;Postpaid_B2B_offer;Commune_1;Gouna;NORD;Geoloc_Home;FB;96;Jeunes;Cigales;Spending_Data;2;714;459;36;435;483;60;43;76;90;24;383;89;29;11;1;6;4;9;6;9;10;49358;4;59269;1;8159;9;32495;8;35372;5;50386;6;Nokia;Lumia 900;Feature Phone;NON;Android;98201;22817;90506;43436;30871;92801;94081; 13.5701 ; 8.5237 ; 13.5701 ; 8.5237 ;13.54680;9.28246
670999905;35;23/06/2009;Postpaid_B2B;Postpaid_B2C_offer;Commune_2;Nkolo;CENTRE;Geoloc_Work;Neutral;37;Foreigners;Cigales;Spending_Data;13;785;739;39;938;692;49;359;20;5;13;590;53;19;8;3;1;4;3;4;8;2;38297;5;52341;8;51554;5;96326;10;85953;6;70868;8;OPPO;F8;Smartphone;NON;Autre;85127;26338;27213;72993;51629;60414;62652; 11.5735 ; 3.8614 ; 11.5735 ; 3.8614 ;11.51645;3.89897
376999947;45;09/02/2012;Postpaid_B2B;Postpaid_B2B_offer;Commune_1;Letta;EST;Geoloc_Weekend;Neutral;17;Foreigners;Cigales;Spending_Data;31;653;275;5;332;619;93;951;34;32;18;625;88;25;14;1;10;3;10;4;2;1;54191;3;84309;4;89513;2;91476;10;62808;9;15615;8;Sony;Xperia 2;Feature Phone;NON;Windows;42276;83044;87220;29413;94373;46414;85501; 13.8381 ; 4.9221 ; 13.8381 ; 4.9221 ;13.81931;4.59548
509999928;56;11/02/2016;Postpaid_B2C;Postpaid_B2B_offer;Commune_3;Tonga;OUEST;Geoloc_Weekend;L;86;Jeunes;Fourmis;Spending_Voix;18;388;472;33;578;218;14;966;94;79;24;162;71;22;20;3;8;9;9;2;7;10;59133;6;15020;2;36160;1;17424;6;62995;7;51520;8;Apple;Iphone SE;Feature Phone;OUI;Windows;83843;13597;46761;1812;26821;75076;39966; 10.6998 ; 4.9700 ; 10.6998 ; 4.9700 ;10.45686;6.98414
698999901;70;25/09/2016;Prepaid_B2C;Postpaid_B2B_offer;Commune_3;Kambolepi;EST;Geoloc_Weekend;Neutral;71;Foreigners;Cigales;Spending_Messaging;23;944;746;28;725;391;69;717;30;34;3;595;15;27;16;3;4;9;6;4;1;3;4741;5;7590;8;22057;9;96353;3;44033;8;71293;5;Samsung;A8;Feature Phone;NON;Android;39247;72069;81784;90289;65200;32812;76391; 14.4619 ; 4.4560 ; 14.4619 ; 4.4560 ;13.81931;4.59548
82999989;68;03/06/2015;Postpaid_B2C;Prepaid_B2C_Offer;Commune_1;Bazou;OUEST;Geoloc_Weekend;LB;83;Jeunes;Cigales;Spending_Data;3;48;990;21;650;668;18;78;62;40;8;870;62;18;19;2;9;8;6;2;2;3;21751;3;15020;8;4182;2;70530;1;94024;3;55861;6;Samsung;A8;Feature Phone;NON;Autre;27867;14557;73562;4957;96987;80691;41350; 10.4651 ; 5.1158 ; 10.4711 ; 5.0807 ;10.45686;6.98414
145999980;55;14/06/2008;Postpaid_B2B;Postpaid_B2C_offer;Commune_1;Sop;NORD OUEST;Geoloc_Home;FB;35;Jeunes;Fourmis;Spending_Data;26;524;427;68;545;150;59;709;79;9;28;103;39;29;13;10;1;2;6;4;9;8;52795;5;12206;2;18217;10;90942;10;8207;7;93466;1;Samsung;J7;Feature Phone;NON;Autre;11008;61214;13185;99529;5291;34560;49775; 10.6333 ; 6.1336 ; 10.6333 ; 6.1336 ;10.23741;6.08712
6000000;61;13/01/2010;Postpaid_B2C;Postpaid_B2C_offer;Commune_2;Zamengoue;CENTRE;Geoloc_Weekend;FB;41;Foreigners;Cigales;Spending_Data;1;507;351;1;802;125;15;794;96;51;23;951;3;24;13;2;5;6;10;8;9;5;83181;3;63215;3;80579;8;28590;9;40824;5;89943;5;Sony;Xperia ZII;Smartphone;NON;IOS;60123;37227;68816;94753;97374;66575;39285; 11.4437 ; 3.9450 ; 11.4437 ; 3.9450 ;11.51645;3.89897
327999954;22;17/03/2018;Prepaid_B2C;Postpaid_B2C_offer;Commune_2;Ekondo-Nege;SUD OUEST;Geoloc_Work;Neutral;66;Foreigners;Fourmis;Spending_Messaging;7;891;879;35;358;76;79;616;80;72;31;401;18;29;13;6;4;3;3;8;3;1;86767;8;71714;2;28293;10;40475;9;51208;8;50112;1;Samsung;S8 Plus;Feature Phone;NON;Windows;8279;82874;36474;85876;42748;79064;93250; 8.99752 ; 4.6419 ; 8.99752 ; 4.6419 ;9.314680;4.38596
439999938;58;13/10/2017;Prepaid_B2C;Postpaid_B2B_offer;Commune_1;Bafut;NORD OUEST;Geoloc_Work;L;29;Students;Fourmis;Spending_Data;29;592;64;29;575;70;22;249;56;57;6;348;34;19;9;4;3;2;2;10;5;8;78780;3;9986;1;47977;6;67001;3;3548;4;44382;3;Nokia;Nokia 8;Feature Phone;NON;Android;74443;14879;59312;29100;80933;78389;90144; 10.1426 ; 6.0735 ; 10.1444 ; 6.0646 ;10.23741;6.08712
572999919;64;21/05/2012;Prepaid_B2C;Postpaid_B2C_offer;Commune_1;Bekoko;LITTORAL;Geoloc_Weekend;FB;77;Jeunes;Fourmis;Spending_Voix;12;852;565;92;686;928;10;375;47;82;3;823;96;28;19;7;7;5;1;9;8;6;15754;7;76421;2;75614;7;62530;5;18968;6;16456;4;Samsung;A8;Smartphone;NON;IOS;8474;75591;61427;17862;50775;52502;5738; 9.57119 ; 4.1079 ; 9.57119 ; 4.1079 ;9.753459;4.07293
145999980;64;05/07/2016;Postpaid_B2C;Postpaid_B2C_offer;Commune_1;Dogba;ADAMAOUA;Geoloc_Home;F;91;Students;Cigales;Spending_Voix;5;629;67;33;515;919;16;644;26;84;22;980;84;25;18;8;2;8;8;6;9;9;44506;6;65250;1;23901;10;84050;2;6344;3;39889;9;Sony;Xperia ZII;Smartphone;NON;Autre;17880;3906;42316;45516;70632;27025;17313; 12.3897 ; 7.6490 ; 12.3897 ; 9.2217 ;13.58763;7.16124
572999919;17;23/05/2010;Postpaid_B2C;Prepaid_B2C_Offer;Commune_2;Bonalea;LITTORAL;Geoloc_Work;L;19;Students;Fourmis;Spending_Data;4;614;298;44;462;841;67;601;61;75;6;74;66;23;15;7;6;2;10;1;4;7;11232;9;81554;5;62541;4;19987;3;62863;3;71886;5;Nokia;Lumia 900;Smartphone;NON;Android;8019;87033;73134;7331;85053;65519;82587; 9.73858 ; 4.3184 ; 9.73858 ; 4.3184 ;9.753459;4.07293
698999901;30;12/06/2010;Prepaid_B2C;Postpaid_B2C_offer;Commune_2;Mbiame;NORD OUEST;Geoloc_Weekend;F;58;Jeunes;Cigales;Spending_Messaging;22;133;829;84;737;956;23;362;13;12;3;71;95;28;13;9;1;3;7;4;4;7;6004;4;21610;1;65613;1;48799;6;41282;7;48055;4;Samsung;S8 Plus;Smartphone;NON;IOS;25829;44165;95720;55733;40389;2482;19750; 10.8497 ; 6.1886 ; 10.8497 ; 6.1886 ;10.23741;6.08712
222999969;27;01/04/2017;Prepaid_B2C;Postpaid_B2B_offer;Commune_1;Salack;EXTREME NORD;Geoloc_Weekend;L;23;Jeunes;Cigales;Spending_Data;26;568;370;36;483;255;13;900;61;75;13;453;23;25;14;10;2;2;7;6;4;8;76992;5;69713;1;88152;4;19591;8;48851;9;84719;8;Apple;Iphone SE;Smartphone;NON;Windows;36601;20527;39833;86949;23625;21242;71940; 14.2583 ; 10.459 ; 14.2583 ; 10.459 ;14.46861;10.7487
341999952;16;16/04/2011;Postpaid_B2B;Postpaid_B2C_offer;Commune_3;Dimako;EST;Geoloc_Weekend;L;23;Jeunes;Cigales;Spending_Data;8;301;222;98;375;906;35;621;81;29;13;190;51;26;13;2;3;8;9;5;7;6;47414;3;47288;10;26704;6;1979;9;6147;10;4702;8;Samsung;A8;Smartphone;OUI;Autre;1624;97553;90161;54458;57741;41760;72993; 13.5866 ; 4.3759 ; 13.5866 ; 4.3759 ;13.81931;4.59548
145999980;53;15/11/2008;Prepaid_B2C;Postpaid_B2C_offer;Commune_2;Kette;EST;Geoloc_Home;LB;76;Foreigners;Fourmis;Spending_Messaging;22;976;874;93;260;418;44;899;11;13;5;462;41;29;25;5;10;10;3;1;8;9;83446;10;10713;2;28176;9;56075;10;92811;8;58176;9;Sony;Xperia 2;Feature Phone;NON;IOS;942;57962;62193;60580;86813;38288;27710; 14.5440 ; 4.8880 ; 14.5440 ; 4.8880 ;13.81931;4.59548
474999933;49;16/11/2012;Postpaid_B2C;Postpaid_B2C_offer;Commune_1;Nguti;SUD OUEST;Geoloc_Weekend;L;66;Jeunes;Fourmis;Spending_Messaging;28;354;630;38;10;255;79;591;38;12;16;900;85;25;8;2;4;2;1;9;4;7;68176;1;19118;5;24972;4;19843;9;13545;2;69851;7;OPPO;F12;Feature Phone;NON;Windows;79530;27430;49104;57825;37336;43827;46935; 9.40341 ; 5.3179 ; 9.40341 ; 5.3179 ;9.314680;4.38596
355999950;70;11/05/2007;Prepaid_B2C;Postpaid_B2C_offer;Commune_1;Bagofit;EST;Geoloc_Home;F;53;Foreigners;Fourmis;Spending_Messaging;16;463;794;16;966;604;3;338;17;62;11;297;47;24;13;6;5;2;6;3;3;5;81882;4;13913;7;60668;1;2037;5;20368;5;50263;3;Sony;Ericson;Smartphone;OUI;Android;8711;14695;50661;40851;45904;70449;6942; 13.1028 ; 4.0121 ; 13.1028 ; 4.0121 ;13.81931;4.59548
628999911;37;03/07/2013;Prepaid_B2C;Prepaid_B2C_Offer;Commune_3;Gouna;NORD;Geoloc_Work;L;68;Jeunes;Fourmis;Spending_Messaging;8;964;215;39;128;447;3;226;45;69;28;370;1;25;18;2;8;8;6;6;7;8;61190;4;59073;10;47830;4;70704;6;46448;9;9978;10;Apple;Iphone 6;Smartphone;OUI;Windows;49582;43821;71966;99;65049;45608;12341; 13.5701 ; 8.5237 ; 13.5701 ; 8.5237 ;13.54680;9.28246
299999958;21;06/04/2013;Postpaid_B2C;Prepaid_B2C_Offer;Commune_2;Bekoko;LITTORAL;Geoloc_Weekend;LB;80;Students;Cigales;Spending_Messaging;31;986;166;48;117;927;91;669;66;5;14;427;70;24;20;9;1;10;8;6;8;8;55289;6;68262;3;64583;3;24957;1;70422;2;46833;9;Samsung;J7;Smartphone;NON;Android;95751;73649;73321;86522;62642;66799;94400; 9.57119 ; 4.1079 ; 9.57119 ; 4.1079 ;9.753459;4.07293
